theme,theme_label,avg_ai_weight,avg_bench_weight,avg_active_weight,avg_ai_names,avg_bench_names,bench_active_ret_pct,allocation_mean_pct,allocation_t,allocation_p,selection_mean_pct,selection_t,selection_p,within_theme_excess_mean_pct,within_theme_excess_t,within_theme_excess_p
analyst_institutional,analyst revisions / market expectations,0.6260951947894974,0.5808543035616462,0.04524089122785114,11.701195219123505,527.4860557768924,-0.015540637102252237,0.0035177380098342483,0.5086534650237203,0.61099514603516,0.05385941741353308,1.1893938746990946,0.2342847100624037,0.0913097173716929,1.3020457937251497,0.19290073164413302
technical_price_action,technical / price action,0.12197829892638477,0.13798190816338998,-0.016003609237005226,2.2749003984063747,126.23505976095618,0.04026415098266456,-0.0024032188600425154,-0.4179186488604053,0.6760065971284865,0.026342921044347187,1.4969395381323531,0.13440899108468207,0.025638893404560062,0.13282471464144993,0.8943320080809722
fundamental_operations,fundamental operations,0.1952671133310276,0.21713307020415124,-0.021865956873123663,3.553784860557769,211.67330677290838,0.03048093169746476,-0.009171000355945695,-1.2430541423326713,0.21384788271379163,0.00988810977541935,0.48746635060731575,0.6259278832861153,0.37243294019184164,1.5571161058346874,0.11944292181659494
sentiment_attention,sentiment / attention,0.02184034359690814,0.023657960005084307,-0.0018176164081761634,0.46215139442231074,22.709163346613547,-0.14551116577075637,0.0043701513457458626,1.678828427119259,0.0931854866865417,0.005524658657503829,1.1256069563756546,0.26033192231873903,0.22658051353129002,1.445282921647701,0.1483784329492965
risk_downside,risk / downside,0.008940840008070784,0.017622298386365896,-0.00868145837829511,0.16334661354581673,18.64541832669323,-0.16770301028426873,0.0007590625110710176,0.23090685056426805,0.8173871685627812,0.002716945147433824,0.6371016897586542,0.5240586079800101,-0.10843202739168041,-0.32888115642280313,0.7422455177508258
firm_specific_catalyst,firm-specific catalyst,0.0003274937138902956,0.00022774489830273856,9.974881558755708e-05,0.01593625498007968,0.9083665338645418,-0.1577383264961407,-0.0001683490918453457,-0.5931865299022735,0.5530563263016548,9.612333905528595e-06,0.07480678345399387,0.9403684445275976,-0.19904156142739793,-0.7383485633912503,0.4603026627510116
valuation,valuation,0.007604301526676548,0.008611925808221725,-0.001007624281545177,0.22310756972111553,6.115537848605578,-0.07679692351633088,0.0020158395423563514,1.1384267903173597,0.25494231260868105,-0.0006779714617069137,-0.24249415902057495,0.8083972822497174,0.24118265825689672,0.9484253891692789,0.34291293928653344
macro_sector_theme,macro / sector theme,0.017946414107544537,0.013910788972837883,0.004035625134706652,0.19123505976095617,12.410358565737052,-0.026724846291610066,0.011153451226662848,1.6602769123877632,0.0968587581128769,-0.002230019424904374,-0.34423024831499727,0.7306731358974408,-0.006290307092996966,-0.025376967796358698,0.9797542822269134
