formation_date,date,theme,ai_weight,bench_weight,active_weight,ai_ret,bench_ret,bench_active_ret,within_theme_excess_ret,allocation,selection,ai_names,bench_names
2025-04-25,2025-04-28,analyst_institutional,0.946014499981084,0.968488384472037,-0.022473884490953,0.010856134932835866,0.008387825207475004,2.5613269945509373e-05,0.0024683097253608618,-0.00018850701484309713,0.0023350567906357026,19,964
2025-04-25,2025-04-28,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.008362211937529495,,0.0,0.0,0,0
2025-04-25,2025-04-28,fundamental_operations,0.05398550001891613,0.030633350858490904,0.023352149160425228,0.012539842791317701,0.008001085215880976,-0.00036112672164851853,0.004538757575436725,0.00018684253540652564,0.00024502709717459507,1,28
2025-04-25,2025-04-28,macro_sector_theme,0.0,0.00011647912777423715,-0.00011647912777423715,,0.0008037293039704352,-0.007558482633559059,,-9.361768829307101e-08,0.0,0,1
2025-04-25,2025-04-28,risk_downside,0.0,0.0,0.0,,0.0,-0.008362211937529495,,0.0,0.0,0,0
2025-04-25,2025-04-28,sentiment_attention,0.0,0.0006502565953291034,-0.0006502565953291034,,-0.01181525241675607,-0.020177464354285565,,7.682945809473764e-06,0.0,0,1
2025-04-25,2025-04-28,technical_price_action,0.0,0.00011152894636880989,-0.00011152894636880989,,0.010669253152279401,0.0023070412147499064,,-1.189930562615825e-06,0.0,0,1
2025-04-25,2025-04-28,valuation,0.0,0.0,0.0,,0.0,-0.008362211937529495,,0.0,0.0,0,0
2025-04-28,2025-04-29,analyst_institutional,0.9992145114289607,0.9752189178628281,0.023995593566132567,-0.010947028443077978,-0.0045069138130230816,2.510928905941588e-06,-0.0064401146300548965,-0.00010814607209489065,-0.0064350559936168054,19,959
2025-04-28,2025-04-29,firm_specific_catalyst,0.0,0.0,0.0,,0.0,0.004509424741929023,,0.0,0.0,0,0
2025-04-28,2025-04-29,fundamental_operations,0.0007854885710393148,0.022521636090164544,-0.02173614751912523,0.008806865989790635,-0.0039899315992282,0.0005194931427008227,0.012796797589018836,8.67257418320434e-05,1.0051738252077753e-05,1,31
2025-04-28,2025-04-29,macro_sector_theme,0.0,0.0004212660085825423,-0.0004212660085825423,,-0.010512178749370745,-0.006002754007441722,,4.428423583253635e-06,0.0,0,2
2025-04-28,2025-04-29,risk_downside,0.0,0.0018381800384247053,-0.0018381800384247053,,-0.01083077761140512,-0.006321352869476098,,1.9908919205902102e-05,0.0,0,2
2025-04-28,2025-04-29,sentiment_attention,0.0,0.0,0.0,,0.0,0.004509424741929023,,0.0,0.0,0,0
2025-04-28,2025-04-29,technical_price_action,0.0,0.0,0.0,,0.0,0.004509424741929023,,0.0,0.0,0,0
2025-04-28,2025-04-29,valuation,0.0,0.0,0.0,,0.0,0.004509424741929023,,0.0,0.0,0,0
2025-04-29,2025-04-30,analyst_institutional,1.0,0.96122772058208,0.03877227941792005,-0.005591785560946738,-0.0036182780468182554,-0.0003317308662017359,-0.0019735075141284826,-0.0001402888874429634,-0.0019735075141284826,16,856
2025-04-29,2025-04-30,firm_specific_catalyst,0.0,0.0,0.0,,0.0,0.0032865471806165195,,0.0,0.0,0,0
2025-04-29,2025-04-30,fundamental_operations,0.0,0.034517222350150874,-0.034517222350150874,,0.0048050672208273075,0.008091614401443827,,-0.0001658575736687177,0.0,0,36
2025-04-29,2025-04-30,macro_sector_theme,0.0,0.0024454152659301293,-0.0024454152659301293,,0.011040664626147612,0.01432721180676413,,-2.6999009822796134e-05,0.0,0,1
2025-04-29,2025-04-30,risk_downside,0.0,0.0018096418018390707,-0.0018096418018390707,,-0.0007817042750138154,0.002504842905602704,,1.4146047327413052e-06,0.0,0,2
2025-04-29,2025-04-30,sentiment_attention,0.0,0.0,0.0,,0.0,0.0032865471806165195,,0.0,0.0,0,0
2025-04-29,2025-04-30,technical_price_action,0.0,0.0,0.0,,0.0,0.0032865471806165195,,0.0,0.0,0,0
2025-04-29,2025-04-30,valuation,0.0,0.0,0.0,,0.0,0.0032865471806165195,,0.0,0.0,0,0
2025-04-30,2025-05-01,analyst_institutional,0.9999999999999999,0.9449788466046949,0.055021153395305,0.012314494735975647,0.024561175275804384,0.0006607345133932269,-0.012246680539828737,0.0013513841924190056,-0.012246680539828735,20,953
2025-04-30,2025-05-01,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.023900440762411157,,0.0,0.0,0,0
2025-04-30,2025-05-01,fundamental_operations,0.0,0.033066106775859694,-0.033066106775859694,,0.01754771131569951,-0.006352729446711648,,-0.0005802344960368814,0.0,0,37
2025-04-30,2025-05-01,macro_sector_theme,0.0,0.0034933036173622543,-0.0034933036173622543,,0.021483511625850937,-0.0024169291365602197,,-7.504842887622913e-05,0.0,0,1
2025-04-30,2025-05-01,risk_downside,0.0,0.01798409247715096,-0.01798409247715096,,0.0008889768975077453,-0.023011463864903412,,-1.5987442734830044e-05,0.0,0,3
2025-04-30,2025-05-01,sentiment_attention,0.0,0.0,0.0,,0.0,-0.023900440762411157,,0.0,0.0,0,0
2025-04-30,2025-05-01,technical_price_action,0.0,0.00047765052493216255,-0.00047765052493216255,,0.040572155511795965,0.01667171474938481,,-1.9379311377838676e-05,0.0,0,2
2025-04-30,2025-05-01,valuation,0.0,0.0,0.0,,0.0,-0.023900440762411157,,0.0,0.0,0,0
2025-05-01,2025-05-02,analyst_institutional,1.0,0.9029621767264889,0.09703782327351107,0.012047954775317683,0.009283333606151401,0.001464407847967853,0.0027646211691662818,0.0009008344858627659,0.0027646211691662818,20,955
2025-05-01,2025-05-02,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.007818925758183548,,0.0,0.0,0,0
2025-05-01,2025-05-02,fundamental_operations,0.0,0.09218561465388507,-0.09218561465388507,,-0.0059486342917241045,-0.013767560049907653,,0.0005483785085337649,0.0,0,34
2025-05-01,2025-05-02,macro_sector_theme,0.0,0.002684255627914047,-0.002684255627914047,,-0.019803948792315552,-0.0276228745504991,,5.315886100069462e-05,0.0,0,2
2025-05-01,2025-05-02,risk_downside,0.0,0.0005814758494767205,-0.0005814758494767205,,0.04109868756699808,0.033279761808814534,,-2.3897894265398544e-05,0.0,0,2
2025-05-01,2025-05-02,sentiment_attention,0.0,0.0002328743458852191,-0.0002328743458852191,,-0.010007147962830644,-0.01782607372101419,,2.330408036020789e-06,0.0,0,1
2025-05-01,2025-05-02,technical_price_action,0.0,0.0013536027963499443,-0.0013536027963499443,,0.012113244183749894,0.004294318425566346,,-1.6396521199993554e-05,0.0,0,2
2025-05-01,2025-05-02,valuation,0.0,0.0,0.0,,0.0,-0.007818925758183548,,0.0,0.0,0,0
2025-05-02,2025-05-05,analyst_institutional,0.7638740068031707,0.8937285039582508,-0.12985449715508002,-0.006501443200382435,-0.00293616420107176,0.00020657975878105245,-0.0035652789993106744,0.00038127412589492065,-0.0027234239545746437,18,936
2025-05-02,2025-05-05,firm_specific_catalyst,0.0,0.0,0.0,,0.0,0.0031427439598528126,,0.0,0.0,0,0
2025-05-02,2025-05-05,fundamental_operations,0.23612599319682934,0.10042754400628842,0.13569844919054092,-0.00907467008519304,-0.007123884773852518,-0.0039811408139997055,-0.001950785311340522,-0.000966700116023894,-0.0004606311191540667,2,58
2025-05-02,2025-05-05,macro_sector_theme,0.0,0.0009591010365401149,-0.0009591010365401149,,-0.011111111111111072,-0.00796836715125826,,1.0656678183779016e-05,0.0,0,1
2025-05-02,2025-05-05,risk_downside,0.0,0.004884850998920714,-0.004884850998920714,,0.04247429630878141,0.045617040268634224,,-0.00020748060875240527,0.0,0,1
2025-05-02,2025-05-05,sentiment_attention,0.0,0.0,0.0,,0.0,0.0031427439598528126,,0.0,0.0,0,0
2025-05-02,2025-05-05,technical_price_action,0.0,0.0,0.0,,0.0,0.0031427439598528126,,0.0,0.0,0,0
2025-05-02,2025-05-05,valuation,0.0,0.0,0.0,,0.0,0.0031427439598528126,,0.0,0.0,0,0
2025-05-05,2025-05-06,analyst_institutional,1.0,0.9809578377423107,0.019042162257689288,-0.0024720015165729373,-0.006777404666492226,4.98342924570112e-05,0.004305403149919288,-0.00012905643934536551,0.004305403149919288,20,822
2025-05-05,2025-05-06,firm_specific_catalyst,0.0,0.0,0.0,,0.0,0.006827238958949237,,0.0,0.0,0,0
2025-05-05,2025-05-06,fundamental_operations,0.0,0.017824369899108784,-0.017824369899108784,,-0.010110065980940192,-0.0032828270219909545,,0.00018020555574867406,0.0,0,31
2025-05-05,2025-05-06,macro_sector_theme,0.0,0.0,0.0,,0.0,0.006827238958949237,,0.0,0.0,0,0
2025-05-05,2025-05-06,risk_downside,0.0,0.00011488832555174114,-0.00011488832555174114,,-0.012601123971892166,-0.005773885012942929,,1.4477220332005966e-06,0.0,0,2
2025-05-05,2025-05-06,sentiment_attention,0.0,0.0,0.0,,0.0,0.006827238958949237,,0.0,0.0,0,0
2025-05-05,2025-05-06,technical_price_action,0.0,0.0006238692433286738,-0.0006238692433286738,,0.007909652136552174,0.01473689109550141,,-4.934588693423833e-06,0.0,0,2
2025-05-05,2025-05-06,valuation,0.0,0.00047903478969999743,-0.00047903478969999743,,-0.0045342066184515546,0.0022930323404976825,,2.172042713926277e-06,0.0,0,2
2025-05-06,2025-05-07,analyst_institutional,1.0,0.973024010014941,0.026975989985059012,0.004655532377173924,0.0035613472828248368,-0.00012489931947939296,0.0010941850943490868,9.607086863479992e-05,0.0010941850943490868,20,941
2025-05-06,2025-05-07,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.0036862466023042297,,0.0,0.0,0,0
2025-05-06,2025-05-07,fundamental_operations,0.0,0.019818115309513426,-0.019818115309513426,,0.005679097644302688,0.001992851041998458,,-0.00011254901196877673,0.0,0,47
2025-05-06,2025-05-07,macro_sector_theme,0.0,0.0016614089378383789,-0.0016614089378383789,,0.008709952717813406,0.005023706115509176,,-1.4470793293524871e-05,0.0,0,2
2025-05-06,2025-05-07,risk_downside,0.0,0.003382055973897619,-0.003382055973897619,,0.025477898580293108,0.02179165197798888,,-8.616767909583797e-05,0.0,0,2
2025-05-06,2025-05-07,sentiment_attention,0.0,0.0,0.0,,0.0,-0.0036862466023042297,,0.0,0.0,0,0
2025-05-06,2025-05-07,technical_price_action,0.0,0.0017859964057395867,-0.0017859964057395867,,0.003468799580726964,-0.00021744702157726553,,-6.1952635834093434e-06,0.0,0,3
2025-05-06,2025-05-07,valuation,0.0,0.00032841335806989123,-0.00032841335806989123,,0.0048336650554450244,0.0011474184531407947,,-1.5874401726437875e-06,0.0,0,1
2025-05-07,2025-05-08,analyst_institutional,0.7244489900325857,0.8818623883102906,-0.15741339827770495,0.004643512343198639,0.006902349842204838,-0.0026139247599015645,-0.0022588374990061997,-0.0010865223447630442,-0.001636412544802773,18,936
2025-05-07,2025-05-08,firm_specific_catalyst,0.0,0.0001482508212885971,-0.0001482508212885971,,0.0011395083835259445,-0.008376766218580458,,-1.6893305372296298e-07,0.0,0,1
2025-05-07,2025-05-08,fundamental_operations,0.2755510099674142,0.1022017521378364,0.17334925782957783,0.04003104007177388,0.03158305661940536,0.022066782017298954,0.008447983452368524,0.005474899424963454,0.0023278503724881495,2,47
2025-05-07,2025-05-08,macro_sector_theme,0.0,0.0018120351692577066,-0.0018120351692577066,,0.031017608266176038,0.021501333664069637,,-5.620499704456954e-05,0.0,0,2
2025-05-07,2025-05-08,risk_downside,0.0,0.0011463816456803188,-0.0011463816456803188,,0.025645646570282465,0.016129371968176064,,-2.9399698519776236e-05,0.0,0,2
2025-05-07,2025-05-08,sentiment_attention,0.0,0.0,0.0,,0.0,-0.009516274602106403,,0.0,0.0,0,0
2025-05-07,2025-05-08,technical_price_action,0.0,0.012829191915646257,-0.012829191915646257,,0.009021186453337817,-0.0004950881487685854,,-0.00011573453231669906,0.0,0,8
2025-05-07,2025-05-08,valuation,0.0,0.0,0.0,,0.0,-0.009516274602106403,,0.0,0.0,0,0
2025-05-08,2025-05-09,analyst_institutional,1.0,0.9716351224950378,0.028364877504962194,-0.00170849039625369,0.002867992125083111,-3.2973573033900656e-05,-0.004576482521336802,8.135024531317866e-05,-0.004576482521336802,18,759
2025-05-08,2025-05-09,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.002900965698117012,,0.0,0.0,0,0
2025-05-08,2025-05-09,fundamental_operations,0.0,0.017923960840903946,-0.017923960840903946,,0.0059850713096134,0.003084105611496388,,-0.00010727618378352828,0.0,0,34
2025-05-08,2025-05-09,macro_sector_theme,0.0,0.0028128203145039235,-0.0028128203145039235,,-0.008590326391764748,-0.01149129208988176,,2.4163044582975074e-05,0.0,0,2
2025-05-08,2025-05-09,risk_downside,0.0,0.00021109496564586245,-0.00021109496564586245,,0.02715981884757643,0.02425885314945942,,-5.7333010265769945e-06,0.0,0,2
2025-05-08,2025-05-09,sentiment_attention,0.0,0.0,0.0,,0.0,-0.002900965698117012,,0.0,0.0,0,0
2025-05-08,2025-05-09,technical_price_action,0.0,0.007417001383908452,-0.007417001383908452,,0.0034349970832179893,0.0005340313851009775,,-2.5477378119949322e-05,0.0,0,4
2025-05-08,2025-05-09,valuation,0.0,0.0,0.0,,0.0,-0.002900965698117012,,0.0,0.0,0,0
2025-05-09,2025-05-12,analyst_institutional,0.9999999999999999,0.9593747034467798,0.040625296553220114,0.032864388119441985,0.02542987483271168,0.0001467404824814708,0.007434513286730306,0.0010330962063901806,0.0074345132867303055,20,914
2025-05-09,2025-05-12,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.025283134350230208,,0.0,0.0,0,0
2025-05-09,2025-05-12,fundamental_operations,0.0,0.027770676767040866,-0.027770676767040866,,0.023701359539360905,-0.0015817748108693033,,-0.0006582027947070123,0.0,0,45
2025-05-09,2025-05-12,macro_sector_theme,0.0,0.0001664594290616227,-0.0001664594290616227,,0.05435181784796184,0.029068683497731635,,-9.047372567433042e-06,0.0,0,1
2025-05-09,2025-05-12,risk_downside,0.0,0.010198217122275694,-0.010198217122275694,,0.019171653961808612,-0.006111480388421596,,-0.00019551668969566122,0.0,0,5
2025-05-09,2025-05-12,sentiment_attention,0.0,0.0,0.0,,0.0,-0.025283134350230208,,0.0,0.0,0,0
2025-05-09,2025-05-12,technical_price_action,0.0,0.002350329588678219,-0.002350329588678219,,0.0069139757862082376,-0.01836915856402197,,-1.6250121865729973e-05,0.0,0,5
2025-05-09,2025-05-12,valuation,0.0,0.00013961364616385974,-0.00013961364616385974,,0.052564668816539886,0.027281534466309678,,-7.3387450728728714e-06,0.0,0,2
2025-05-12,2025-05-13,analyst_institutional,0.9408874027935501,0.8592844122971603,0.08160299049638975,0.010283027493078608,0.003884722081159151,0.0005836925589273881,0.006398305411919457,0.00031700493906994563,0.0060200849613008135,19,927
2025-05-12,2025-05-13,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.003301029522231763,,0.0,0.0,0,0
2025-05-12,2025-05-13,fundamental_operations,0.05911259720644978,0.049493949139602374,0.009618648066847403,0.008286503476521379,0.006288548044439747,0.0029875185222079837,0.001997955432081632,6.048733049092739e-05,0.00011810433469307983,1,50
2025-05-12,2025-05-13,macro_sector_theme,0.0,0.004533265526873546,-0.004533265526873546,,-0.008031017262175736,-0.0113320467844075,,3.640673370034763e-05,0.0,0,4
2025-05-12,2025-05-13,risk_downside,0.0,0.0005323075573964446,-0.0005323075573964446,,-0.006177938450237404,-0.009478967972469167,,3.288563326191449e-06,0.0,0,5
2025-05-12,2025-05-13,sentiment_attention,0.0,0.0,0.0,,0.0,-0.003301029522231763,,0.0,0.0,0,0
2025-05-12,2025-05-13,technical_price_action,0.0,0.08410455405716077,-0.08410455405716077,,-0.0036240938307386407,-0.006925123352970404,,0.0003048027954955809,0.0,0,9
2025-05-12,2025-05-13,valuation,0.0,0.002051511421806401,-0.002051511421806401,,-0.0018516069303002869,-0.00515263645253205,,3.798592766206927e-06,0.0,0,1
2025-05-13,2025-05-14,analyst_institutional,0.6699312121036131,0.7823118650201042,-0.11238065291649113,0.009685397714389095,0.004903137499607241,-0.002794698350986175,0.004782260214781854,-0.0005510177935451935,0.0032037853822836923,18,827
2025-05-13,2025-05-14,firm_specific_catalyst,0.0,0.0,0.0,,0.0,-0.007697835850593416,,0.0,0.0,0,0
2025-05-13,2025-05-14,fundamental_operations,0.0,0.028742829230753657,-0.028742829230753657,,-0.0026895104555522136,-0.01038734630614563,,7.730413973826374e-05,0.0,0,44
2025-05-13,2025-05-14,macro_sector_theme,0.0,0.0019019649367021509,-0.0019019649367021509,,0.00505333518032375,-0.0026445006702696663,,-9.611266326379212e-06,0.0,0,2
